id,state,location,Mobile Orders,Catering,Pickup,Delivery,WiFi,Playground,Breakfast Served,Drive-thru,cost of chicken sandwich
1796,nc,Waverly Place,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1797,nc,Waynesville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1798,nc,Wendover,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1799,nc,Wesley Chapel Weddington,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.75
1800,nc,West Asheville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1801,nc,West Fayetteville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1802,nc,Western Boulevard,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1803,nc,Western Carolina University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
1804,nc,White Oak Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
1805,nc,Whitehall Commons Shopping Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1806,nc,Wilkesboro,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1807,nc,Wilson,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1808,nc,Wingate University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1809,nc,Winston Salem State University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1810,nc,Winterville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1811,nd,Grand Forks,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
1812,nd,Kirkwood Mall (ND),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.95
1813,nd,University of North Dakota,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1814,nd,West Acres,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1815,oh,Airport Highway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1816,oh,Anderson,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1817,oh,Austintown (OH),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.95
1818,oh,Beachwood Place Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.29
1819,oh,Beavercreek,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1820,oh,Belden Village Mall,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.29
1821,oh,Benchwood,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
1822,oh,Blue Ash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1823,oh,Boardman (OH),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1824,oh,Bridgewater Falls,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1825,oh,Brunswick (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1826,oh,Cedarville University,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
1827,oh,Central & McCord,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1828,oh,Chapel Hill,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1829,oh,Cleveland State University - Manus Food Court,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1830,oh,Cleveland-Hopkins International Airport,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1831,oh,Colerain Commons,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1832,oh,Cornerstone,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1833,oh,Crocker Park (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1834,oh,Dayton Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.19
1835,oh,Deerfield Crossing,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5.09
1836,oh,Dressler Road,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5.09
1837,oh,Eastgate,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4.99
1838,oh,Easton Town Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1839,oh,Fairfield (OH),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1840,oh,Findlay (OH),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1841,oh,Franklin Park Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.39
1842,oh,Grandview Yard,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1843,oh,Great American Ball Park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1844,oh,Grove City,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1845,oh,Hamilton Quarter (OH),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1846,oh,Harvard Park,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1847,oh,Howland,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
1848,oh,Huber Heights (OH),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.99
1849,oh,Kenwood (OH),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1850,oh,Kenwood Towne Centre,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.29
1851,oh,Kettering,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
1852,oh,Liberty Way,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1853,oh,Lorain (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.19
1854,oh,Macedonia,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1855,oh,Mall at Fairfield Commons,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.19
1856,oh,Market at East Broad,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1857,oh,Market of Hilliard,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1858,oh,Massillon (OH),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1859,oh,Mayfield Heights (OH),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1860,oh,Medina (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1861,oh,Mentor,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5.09
1862,oh,Milford Miami Township,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1863,oh,Montrose,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1864,oh,North Olmsted,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1865,oh,Oakley Station,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1866,oh,Parma (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1867,oh,Perrysburg Plaza,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
1868,oh,Polaris Fashion Place Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.29
1869,oh,Polaris Parkway,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1870,oh,Reynoldsburg (OH),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
1871,oh,Rocky River,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1872,oh,Sandusky (OH),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1873,oh,Sawmill Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1874,oh,Secor Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1875,oh,Solon (OH),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1876,oh,Southern Park,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.19
1877,oh,Springdale,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.95
1878,oh,Springfield (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1879,oh,St. Clairsville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1880,oh,Strongsville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1881,oh,Talmadge & Sylvania,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1882,oh,The OSU In-Line,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5.29
1883,oh,Tiffany Square Plaza,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.95
1884,oh,Troy In-Line DT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1885,oh,Tuttle Crossing (OH),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1886,oh,Tuttle Crossing Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.49
1887,oh,University of Akron-Student Center,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1888,oh,University of Cincinnati,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1889,oh,University of Toledo,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1890,oh,Voice of America,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1891,oh,Washington Township,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1892,oh,Western Hills,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
1893,oh,Willoughby Commons,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1894,oh,Youngstown State University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1895,ok,12th Avenue,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1896,ok,15th & Sooner,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1897,ok,240 & Western,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1898,ok,29th & Town Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1899,ok,2nd & Bryant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1900,ok,33rd & Broadway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1901,ok,Ada,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1902,ok,Altus [OK],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1903,ok,Ardmore,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1904,ok,Bartlesville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1905,ok,Bixby North,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
1906,ok,Broken Arrow,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1907,ok,Cache Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1908,ok,Claremore,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1909,ok,Classen Point,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1910,ok,Eastside Market,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1911,ok,Enid,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1912,ok,Glenpool,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1913,ok,I-35 at 15th,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1914,ok,I-40 & MacArthur,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1915,ok,May and 63rd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1916,ok,McAlester [OK],TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.75
1917,ok,Moore,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
1918,ok,Muskogee,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1919,ok,Norman,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1920,ok,Northeastern State University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1921,ok,Oklahoma Baptist University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1922,ok,Oklahoma Christian University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1923,ok,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1924,ok,Oral Roberts University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1925,ok,Owasso Market,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1926,ok,Penn Square Mall,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5.09
1927,ok,Quail Springs,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
1928,ok,Quail Springs Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.09
1929,ok,Rockwell North,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.85
1930,ok,Rockwell South,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
1931,ok,Sand Springs,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
1932,ok,Shawnee,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1933,ok,Sooner Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.09
1934,ok,Southern Nazarene University - Webster Commons,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1935,ok,Southroads Shopping Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1936,ok,SSM Health St. Anthony Hospital,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
1937,ok,Stillwater,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1938,ok,Tulsa Hills,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1939,ok,University of Central Oklahoma,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1940,ok,University of Oklahoma,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1941,ok,University of Oklahoma Couch Building,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1942,ok,University of Oklahoma Health Science Center,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1943,ok,University of Tulsa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1944,ok,Woodland Hills Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
1945,ok,Yukon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
1946,or,Cedar Hills Blvd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.75
1947,or,Clackamas Promenade,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.79
1948,or,Crater Lake & Pacific Hwy,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.59
1949,or,Gresham Village,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.45
1950,or,Hwy 97 & Robal Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.75
1951,or,I-5 & Chemawa Rd.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.75
1952,or,Kuebler Gateway,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.75
1953,or,Raleigh Hills,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.75
1954,or,Tanasbourne,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.79
1955,or,Tualatin Valley Hwy & 67th Ave.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.79
1956,pa,12th Street,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1957,pa,4040 City Ave In-Line,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5.25
1958,pa,5th Street Hwy,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1959,pa,Adams Plaza,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5.09
1960,pa,Altoona,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1961,pa,Aramingo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
1962,pa,Audubon,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1963,pa,Bartonsville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1964,pa,Beaver Valley Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
1965,pa,Bensalem,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1966,pa,Bloomsburg University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1967,pa,Broadcasting Square,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1968,pa,Brookhaven,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1969,pa,California University of Pennsylvania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1970,pa,Carlisle,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1971,pa,Chambersburg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1972,pa,Cheltenham,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4.99
1973,pa,Collier Township (PA),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5.09
1974,pa,Columbus Commons,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5.09
1975,pa,Concord Township,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1976,pa,Cranberry,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5.09
1977,pa,Dickson City,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
1978,pa,Downingtown,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1979,pa,Drexel University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1980,pa,Duquesne University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1981,pa,East Norriton,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1982,pa,East York,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1983,pa,Eastgate Plaza,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4.95
1984,pa,Erie,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1985,pa,Exeter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1986,pa,Exton Square,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.25
1987,pa,Fox Chapel,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.95
1988,pa,Fruitville Pike,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
1989,pa,Gannon University,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1990,pa,Gateway at Sanatoga,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
1991,pa,Greengate Centre,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
1992,pa,Grove City College,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1993,pa,Hanover,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
1994,pa,Happy Valley,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
1995,pa,Hersheypark,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1996,pa,HersheyPark Food Truck,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
1997,pa,Horsham,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
1998,pa,Indiana University of Pennsylvania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1999,pa,Jonestown Road,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
2000,pa,King of Prussia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4.99
2001,pa,King of Prussia Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4.65
2002,pa,King's College - King's on the Square,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2003,pa,Kutztown University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2004,pa,Lansdale,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
2005,pa,Lehigh Valley Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.25
2006,pa,Lima,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2007,pa,Lincoln Highway East,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2008,pa,Lindle Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2009,pa,Lionville,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2010,pa,Lock Haven University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2011,pa,Loucks Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2012,pa,Lower Allen,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.99
2013,pa,Lower Nazareth,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2014,pa,Malvern,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2015,pa,McKnight Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
2016,pa,Mechanicsburg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2017,pa,Miracle Mile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2018,pa,Misericordia University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2019,pa,Montgomeryville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2020,pa,Neshaminy,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4.99
2021,pa,Newtown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2022,pa,Northeast Tower,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5.09
2023,pa,Oxford Valley Road,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
2024,pa,Penrose (Platt Bridge),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.99
2025,pa,Philadelphia International Airport - B/C Connector,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2026,pa,Philadelphia International Airport - Concourse E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2027,pa,Pittsburgh International Airport,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2028,pa,Pleasant Hills,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5.09
2029,pa,Plymouth Meeting Mall,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.25
2030,pa,Quakertown,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2031,pa,Ridley,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
2032,pa,Robinson,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
2033,pa,Royersford,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
2034,pa,Shippensburg University,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2035,pa,Shrewsbury,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2036,pa,Somerton (PA),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5.09
